"","Amp_name","Chr","Start","End","Color","Color2","L1_DNA_count","L2_DNA_count","L3_DNA_count","L4_DNA_count","L1_RNA_count","L2_RNA_count","L3_RNA_count","L4_RNA_count","DNA_count_mean","DNA_count_SD","RNA_count_mean","RNA_count_SD","Pass_DNA_count","L1_DNA_prop","L2_DNA_prop","L3_DNA_prop","L4_DNA_prop","L1_RNA_prop","L2_RNA_prop","L3_RNA_prop","L4_RNA_prop","DNA_prop_mean","DNA_prop_SD","RNA_prop_mean","RNA_prop_SD","Sign","L1_Activity","L2_Activity","L3_Activity","L4_Activity","Mean_act","Mean_act_SD","Maxi_counts","Maxi_prop","GC","GC_above_mean","Perfect_In_silico_specificity","Amp_name2","At_least_1_specific_in_sil_prod","MeanRatio_MoM","MeanRatio","MeanRatio_sd","MSD","Amp_Full_Name","Pass_MeanRatio_SD","Pass_prop_DNA_and_RNA","Passed_QC","Passed_QC_with_SD","Act_Rank_Clean","training","fit","lwr","upr","Residuals_Manual","Residuals_Z_scaled_to_lm","Pvalue"
"195_FBDHS","195_FBDHS","16",6905494,6906365,"STAR408","FBDHS",118092,58408,89490,55150,99436,70834,50950,33568,80285,29577.4273616441,63697,28275.1689650124,TRUE,0.00788124209771294,0.00639855599176859,0.00688853274107665,0.00644787500441475,0.00801003007039918,0.00441290745900614,0.00348177477634206,0.00396163550288837,0.00690405145874323,0.000687693003237071,0.00496658695215894,0.00206427562823273,"Negative",1.01634107556772,0.689672398691692,0.505445050087381,0.614409476017433,0.706467000091057,0.219991222105586,125842,0.00764743954420793,0.45,"TRUE",TRUE,"195_FBDHS",TRUE,0.719372817806752,0.706467000091057,0.219991222105586,0.486475777985471,"195_FBDHS",TRUE,TRUE,TRUE,TRUE,114,TRUE,-7.42214933315568,-7.56900566423481,-7.27529300207654,-0.231380181951001,-0.298093383020364,0.617184054142784
"196_FBDHS","196_FBDHS","16",6911877,6912792,"STAR408","FBDHS",447,6641,11486,7572,21386,36773,339,109,6536.5,4570.29324369163,14651.75,17804.9264226693,TRUE,3.01743404856164e-05,0.000727859505098456,0.000884448479768599,0.000885621914300122,0.00172302190494091,0.00229109468672859,2.35092579982024e-05,1.32576608652545e-05,0.000632026059913198,0.000408018576702051,0.00101272087763324,0.00117135726051284,"Positive",57.1022225245403,3.14771555592817,0.0265806980688725,0.0149698879975566,15.0728721666337,28.0583140363511,6248,0.000380012963938853,0.41,"FALSE",TRUE,"196_FBDHS",TRUE,1.60234038098417,15.0728721666337,28.0583140363511,-12.9854418697173,"196_FBDHS",FALSE,TRUE,TRUE,FALSE,240,TRUE,-10.7560423962387,-10.9297824082152,-10.5823023842623,0.808494710253738,1.04160573002161,0.14879725549596
"197_FBDHS","197_FBDHS","16",6913386,6914308,"STAR408","FBDHS",61273,44357,60980,39585,128805,160543,113467,61806,51548.75,11230.3472304585,116155.25,41196.1009026744,TRUE,0.00408941228005899,0.00485937164007345,0.00469407550439786,0.00462820058876814,0.0103757333735554,0.0100012842532355,0.00775358101234416,0.00729390166455036,0.00456776500332461,0.000333397940965891,0.00885612507592137,0.0015574278280539,"Positive",2.53721871579203,2.05814352019479,1.6517802078556,1.57596921841534,1.95577791556444,0.441671587608923,96379,0.00585704713878234,0.46,"TRUE",TRUE,"197_FBDHS",TRUE,1.93883115034935,1.95577791556444,0.441671587608923,1.51410632795552,"197_FBDHS",TRUE,TRUE,TRUE,TRUE,253,TRUE,-8.07474545225608,-8.19859869575274,-7.95089220875942,1.25563676518063,1.61767100371935,0.0528667590725839
"198_FBDHS","198_FBDHS","16",6914693,6915592,"STAR408","FBDHS",5829,11402,21032,15179,176,11516,206,126,13360.5,6395.78165668591,3006,5673.42929805246,TRUE,0.000389343422634432,0.00124939225710333,0.00161921834231984,0.00177494175238709,1.45344841930595e-05,0.000717722642765867,1.44213262454267e-05,1.52637705312455e-05,0.00125822394361117,0.000619770282234905,0.0001904855559339,0.000351491589483684,"Negative",0.0373307556981808,0.574457412142027,0.00890635059430307,0.0085995895418638,0.157323526994094,0.278415403742719,13217,0.000803501565690573,0.47,"TRUE",TRUE,"198_FBDHS",TRUE,0.151392410628584,0.157323526994094,0.278415403742719,-0.121091876748625,"198_FBDHS",FALSE,TRUE,TRUE,FALSE,12,FALSE,-10.0155573026339,-10.1759113204212,-9.85520328484654,-2.34247347117902,-3.01787229905058,0.998727219259823
"2_LD","2_LD","12",2223111,2224014,"STAR408","LD",47742,41889,68823,43074,10734,43772,45392,11147,50382,12550.9361403841,27761.25,19434.9170888378,TRUE,0.00318641769615791,0.00458902027860569,0.0052977629160875,0.00503609291361177,0.000864992295992014,0.0027270938527299,0.00310199489151553,0.00131581286634812,0.00452732345111572,0.000940612934448568,0.00200247347664639,0.00108002905227426,"Negative",0.271462306098475,0.59426493830149,0.585529201787386,0.261276527045735,0.428133243308272,0.186869093355921,53102,0.00322721269797173,0.41,"FALSE",TRUE,"2_LD",TRUE,0.442308462885041,0.428133243308272,0.186869093355921,0.24126414995235,"2_CACNA1C",TRUE,TRUE,TRUE,TRUE,66,TRUE,-7.8613515461715,-7.98600954881218,-7.73669354353082,-1.10264960465268,-1.42057348285166,0.922279604020309
"20_LD","20_LD","12",2411045,2411965,"STAR408","LD",112618,103953,131207,91351,119244,150810,64810,83110,109782.25,16740.6941587458,104493.5,38274.5767100478,TRUE,0.00751593337313423,0.0113876778548356,0.0100995524724877,0.0106800647584027,0.00960558494216596,0.00939497193966348,0.00442883292742079,0.00980791109538991,0.00992080711471507,0.00168755736234261,0.00830932522616003,0.00259248260205738,"Negative",1.27802954939718,0.825012092845078,0.438517740215264,0.918338167160772,0.864974387404573,0.344927295120297,176085,0.0107005802843158,0.56,"TRUE",TRUE,"20_LD",TRUE,0.837565445036745,0.864974387404573,0.344927295120297,0.520047092284276,"20_CACNA1C",TRUE,TRUE,TRUE,TRUE,137,TRUE,-7.38740640313947,-7.62031448369613,-7.15449832258282,0.476353443559804,0.613699100358617,0.269707091488912
"202_FBDHS","202_FBDHS","16",6927690,6928610,"STAR408","FBDHS",61557,49962,70241,37749,128981,165907,78702,58658,54877.25,14120.9124439606,108062,48601.8291905425,TRUE,0.0041083650892991,0.00547335842330961,0.00540690849173151,0.00441355733614192,0.0103899103554532,0.0103354319209639,0.0053780776485453,0.0069224173569892,0.00485054733512053,0.000692634134633055,0.0082564593204879,0.00251253453720043,"Positive",2.5289647170149,1.88831629899259,0.994667776747046,1.56844396249316,1.74509818881192,0.640132975807591,124620,0.00757318167775068,0.45,"TRUE",TRUE,"202_FBDHS",TRUE,1.70217065210492,1.74509818881192,0.640132975807591,1.10496521300433,"202_FBDHS",TRUE,TRUE,TRUE,TRUE,246,TRUE,-7.94114259043437,-8.06463170341495,-7.81765347745379,1.02088153827731,1.31522945847006,0.094216398768978
"203_FBDHS","203_FBDHS","16",6928763,6929682,"STAR408","FBDHS",40171,21463,33303,22928,28915,29119,615,21386,29466.25,8871.54715462115,20008.75,13420.5352693798,TRUE,0.00268116516532389,0.00235150127157951,0.00256373552054802,0.0026808625392066,0.00232949063623797,0.00181429262692375,4.23684246430603e-05,0.0025240809175294,0.0025693161241645,0.000155378316655792,0.00167755815133355,0.00113050999076384,"Negative",0.868835186420365,0.771546521726986,0.0165260512652271,0.941518216848376,0.649606494065239,0.42775923557221,41791,0.00253987167710593,0.42,"TRUE",TRUE,"203_FBDHS",TRUE,0.652920104130456,0.649606494065239,0.42775923557221,0.221847258493029,"203_FBDHS",TRUE,TRUE,TRUE,TRUE,102,TRUE,-8.73948103117351,-8.83735510211213,-8.64160696023489,-0.479940476221723,-0.618320372120873,0.731817912243407
"204_FBDHS","204_FBDHS","16",6935389,6936294,"STAR408","FBDHS",75057,50748,66715,47013,46773,80320,148812,73275,59883.25,13241.495695351,87295,43480.2054502966,TRUE,0.00500929088064228,0.00555945897846101,0.00513550701096934,0.00549659387880496,0.00376797099266018,0.00500383303247213,0.0101687159582228,0.00864731765038864,0.0053002126872194,0.000269281556035177,0.00689695940843594,0.00300791405449434,"Positive",0.752196484979738,0.900057550898109,1.98008024066614,1.57321385589956,1.30138703311088,0.576538493371947,94730,0.00575684155630443,0.42,"TRUE",TRUE,"204_FBDHS",TRUE,1.3012608767695,1.30138703311088,0.576538493371947,0.724848539738938,"204_FBDHS",TRUE,TRUE,TRUE,TRUE,200,TRUE,-7.67492351677233,-7.80673871339434,-7.54310832015032,0.495099708033422,0.63785042286522,0.261785526427913
"205_FBDHS","205_FBDHS","16",6936071,6936944,"STAR408","FBDHS",29496,19527,30348,18086,36500,32672,98546,38742,24364.25,6453.82400209364,51615,31387.5419235084,TRUE,0.00196876643772474,0.00213942662174094,0.00233628476171302,0.00211479356904528,0.00294047022541159,0.00203562496537248,0.00673402439818502,0.00457220088005527,0.00213981784755599,0.000151089598954024,0.00407058011725609,0.00206266410782324,"Positive",1.49355970777815,0.951481553368731,2.88236455955287,2.16200812551146,1.8723534865528,0.835765521666127,31312,0.00190308920361529,0.37,"FALSE",TRUE,"205_FBDHS",TRUE,1.90230216179631,1.8723534865528,0.835765521666127,1.03658796488667,"205_FBDHS",TRUE,TRUE,TRUE,TRUE,251,TRUE,-8.78193409217591,-8.90032506512917,-8.66354311922266,0.841384221820609,1.0839781825203,0.139187236236623
"206_FBDHS","206_FBDHS","16",6945774,6946669,"STAR408","FBDHS",79066,40011,56731,36919,15582,43048,78395,4329,53181.75,19326.4694719444,35338.5,32990.9430248162,TRUE,0.00527683247304931,0.00438329910484699,0.00436702363492581,0.00431652362171939,0.00125550370644867,0.00268199263881577,0.0053571002421686,0.000511244883834785,0.00458591970863537,0.000461485030396718,0.00245146036781696,0.00213624566842155,"Negative",0.237927528088295,0.611866216441872,1.22671656716591,0.118439033036298,0.548737336183095,0.49846446201166,52067,0.00316431835117692,0.46,"TRUE",TRUE,"206_FBDHS",TRUE,0.534562426638392,0.548737336183095,0.49846446201166,0.0502728741714351,"206_FBDHS",TRUE,TRUE,TRUE,TRUE,79,TRUE,-8.06891382050223,-8.19293685672759,-7.94489078427688,-0.603229026059047,-0.777156364896026,0.781466738610868
"208_FBDHS","208_FBDHS","16",6948990,6949919,"STAR408","FBDHS",55290,29601,52186,27943,40247,41452,4260,80634,41255,14485.5450478514,41648.25,31197.0722811719,TRUE,0.00369013531638445,0.00324295969120053,0.00401718820382426,0.00326715660888008,0.00324229494797369,0.00258257062582276,0.00029143241892026,0.00951572712286086,0.00355435995507233,0.000370630464202853,0.00390800627889439,0.00394656351758733,"Positive",0.8786384969618,0.796362234421329,0.0725463692845717,2.91254086106472,1.16502199043311,1.22000692717336,47450,0.00288375487373572,0.41,"FALSE",TRUE,"208_FBDHS",TRUE,1.09949648552544,1.16502199043311,1.22000692717336,-0.0549849367402555,"208_FBDHS",FALSE,TRUE,TRUE,FALSE,178,TRUE,-8.21706681346705,-8.32702475790422,-8.10710886902988,0.217715314054587,0.280488561961701,0.389551349827426
"209_FBDHS","209_FBDHS","16",6957534,6958451,"STAR408","FBDHS",4338,2149,2587,1772,40,24604,73,20,2711.5,1134.32344005873,6184.25,12279.8527780263,TRUE,0.000289841174123863,0.000235793736981272,0.000199479172535888,0.000207554994239068,3.57954363569473e-06,0.00153303298490405,5.33339449265097e-06,2.75508673153686e-06,0.000233167269470023,4.08644357106523e-05,0.000386175252440983,0.000764572577576244,"Positive",0.0123500177175139,6.50158483652095,0.0267365982365475,0.0132740083737204,1.63848636521218,3.24207231455723,2082,0.00012685562215414,0.48,"TRUE",TRUE,"209_FBDHS",TRUE,1.65621552852911,1.63848636521218,3.24207231455723,-1.60358594934505,"209_FBDHS",FALSE,TRUE,TRUE,FALSE,244,TRUE,-12.5391097065596,-12.8654004833117,-12.2128189298075,1.20065304095009,1.54683397598111,0.0609516425452966
"21_LD","21_LD","12",2412100,2413011,"STAR408","LD",87810,43178,63655,37393,46096,52998,1775,23968,58009,22839.6944959136,31209.25,23203.2736680984,TRUE,0.00586036544486448,0.00473022080734635,0.00489997424547523,0.00437193805622093,0.00371343794297389,0.00330182285766318,0.000121631588802608,0.00282877357385815,0.00496562463847675,0.000635806523605538,0.00249141649082446,0.00162067734730985,"Negative",0.633652965486654,0.698027215248648,0.024822903694836,0.64702965537973,0.500883184952467,0.318583199763138,68478,0.00416157354465481,0.47,"TRUE",TRUE,"21_LD",TRUE,0.501732747078669,0.500883184952467,0.318583199763138,0.182299985189328,"21_CACNA1C",TRUE,TRUE,TRUE,TRUE,77,TRUE,-7.99725811389402,-8.12957756179001,-7.86493866599803,-0.651559953275838,-0.839422413254546,0.799383844592601
"210_FBDHS","210_FBDHS","16",6958250,6959130,"STAR408","FBDHS",12329,1365,641,1981,63,5932,19,38,4079,5527.19772277658,1513,2946.05510244915,TRUE,0.000823122507355225,0.000149912267211933,4.96926491203517e-05,0.000231988784979199,5.43221740642554e-06,0.000369870186279039,1.64355754039617e-06,4.87920284846851e-06,0.000313679052166677,0.000347713634396351,9.54562910185822e-05,0.000182950227845143,"Negative",0.00659952480692066,2.46724429666685,0.0330744600960114,0.0210320634633524,0.631987586258283,1.2235523424342,1265,7.72085870513768e-05,0.35,"FALSE",TRUE,"210_FBDHS",TRUE,0.304311972250733,0.631987586258283,1.2235523424342,-0.591564756175917,"210_FBDHS",FALSE,TRUE,TRUE,FALSE,37,TRUE,-11.5142201709877,-11.7427056501365,-11.2857346918389,-1.84058002229733,-2.37126931502932,0.991136445581879
"211_FBDHS","211_FBDHS","16",6965563,6966488,"STAR408","FBDHS",895,403,1491,3792,24,17170,84,16,1645.25,1498.70930581395,4323.5,8564.38709618694,TRUE,6.00717297094494e-05,4.45321984388407e-05,0.00011511841731316,0.00044370933536378,2.29072709953416e-06,0.00106993571385765,6.08502794588807e-06,2.28306092777428e-06,0.000165857920206308,0.000187693504523632,0.000270148632457712,0.000533194393780212,"Positive",0.0381331969399547,24.026114841985,0.0528588568876409,0.00514539755153559,6.03056307334103,11.9970510980636,1376,8.39537778670521e-05,0.48,"TRUE",TRUE,"211_FBDHS",TRUE,1.62879549027071,6.03056307334103,11.9970510980636,-5.96648802472261,"211_FBDHS",FALSE,TRUE,TRUE,FALSE,242,TRUE,-13.0398842523349,-13.401451807143,-12.6783166975267,1.18592525158041,1.52785976427205,0.0632736799642926
"212_FBDHS","212_FBDHS","16",6967599,6968527,"STAR408","FBDHS",62592,15489,16336,21446,27491,27505,39283,691,28965.75,22571.4030338538,23742.5,16341.0164004569,TRUE,0.00417743606663541,0.00169709323535243,0.00125776021592757,0.00250760475032203,0.00221478596451968,0.00171374931303232,0.00268456500371323,8.19374153127111e-05,0.00240997356705936,0.00128701845482933,0.00167375942414448,0.0011328333410954,"Negative",0.530178302956893,1.00981447414493,2.13440127117825,0.032675570303569,0.92676740464591,0.898509783876313,36327,0.0022078381400172,0.5,"TRUE",TRUE,"212_FBDHS",TRUE,0.694513602564862,0.92676740464591,0.898509783876313,0.0282576207695966,"212_FBDHS",TRUE,TRUE,TRUE,TRUE,110,TRUE,-9.19595609984587,-9.35506382584646,-9.03684837384529,-0.0267360061130884,-0.0344447240187209,0.513738739997937
"213_FBDHS","213_FBDHS","16",6969312,6970228,"STAR408","FBDHS",77041,22032,29167,24726,149283,176728,115385,91273,38241.5,26033.0839574057,133167.25,37543.7208986625,TRUE,0.00514169360434783,0.0024138310627769,0.00224538142967101,0.00289106328442552,0.0120252574377739,0.0110095206443959,0.00788463855446314,0.0107711977544184,0.00317299234530532,0.00134065363491324,0.0104226535977628,0.00177724087540175,"Positive",2.33877363435373,4.56101539754418,3.51149183398136,3.72568729728057,3.53424204078996,0.916620076707553,38185,0.00232074412682373,0.44,"TRUE",TRUE,"213_FBDHS",TRUE,3.28480262903374,3.53424204078996,0.916620076707553,2.61762196408241,"213_FBDHS",TRUE,TRUE,TRUE,TRUE,290,FALSE,-8.51981142934421,-8.62421976157873,-8.4154030971097,1.93567787274701,2.49378646286575,0.00631942767667883
"214_FBDHS","214_FBDHS","16",6970961,6971877,"STAR408","FBDHS",13340,11483,20491,11549,298,248,10509,1344,14215.75,4271.03339368823,3099.75,4965.27692245525,TRUE,0.000890591838840259,0.00125826521507695,0.00157757676515241,0.00135056538690061,2.43617102812839e-05,1.57882803565577e-05,0.000718428550672858,0.000158995627776954,0.00126924980149256,0.000285878910711436,0.000229393542271913,0.000332553938409151,"Negative",0.0273545177699001,0.0125476570180732,0.455400058204742,0.117725235163793,0.153256867039127,0.206723235404026,19225,0.0011685926145246,0.45,"TRUE",TRUE,"214_FBDHS",TRUE,0.180731595941288,0.153256867039127,0.206723235404026,-0.0534663683648988,"214_FBDHS",FALSE,TRUE,TRUE,FALSE,16,FALSE,-9.91214301111337,-10.0527837869324,-9.77150223529432,-2.17774459026203,-2.80564760037651,0.997489221144836
"215_FBDHS","215_FBDHS","16",6971577,6972466,"STAR408","FBDHS",29327,23834,43931,21004,575,648,27483,2846,29524,10207.3006225936,7888,13105.7666442423,TRUE,0.001957488181522,0.00261122699201714,0.0033817885374341,0.00245593137468979,4.66743465635637e-05,4.07060780991672e-05,0.00187826729933162,0.000336241317089806,0.00260160877141576,0.000590165574426339,0.000575472260271039,0.000879414286350542,"Negative",0.0238439991639046,0.0155888699923871,0.555406489359248,0.136909899256561,0.182937314443025,0.254406494962995,40937,0.00248797624506461,0.44,"TRUE",TRUE,"215_FBDHS",TRUE,0.221198616253848,0.182937314443025,0.254406494962995,-0.0714691805199697,"215_FBDHS",FALSE,TRUE,TRUE,FALSE,26,FALSE,-8.81170559898365,-8.91448865731118,-8.70892254065612,-1.95126039336197,-2.51386184809075,0.994029139849094
"216_FBDHS","216_FBDHS","16",6972969,6973868,"STAR408","FBDHS",13115,2396,2724,3013,15105,17047,173,2952,5312,5208.10298157272,8819.25,8492.91439475676,TRUE,0.000875576408984539,0.000262850781666255,0.000210024266938729,0.0003526379335142,0.00121708086346438,0.0010622734910518,1.21664258857154e-05,0.000348750000889514,0.000425272347775931,0.000305920472845329,0.000660067695322852,0.000574087082072212,"Positive",1.39003386908963,4.04135564793785,0.057928667306168,0.98897471810267,1.61957322560908,1.70822584586449,6846,0.000416351919864743,0.4,"FALSE",TRUE,"216_FBDHS",TRUE,1.55210584176197,1.61957322560908,1.70822584586449,-0.0886526202554136,"216_FBDHS",FALSE,TRUE,TRUE,FALSE,232,TRUE,-11.2932296207498,-11.5007330389624,-11.0857262025372,0.728131233396121,0.938071276527067,0.174103890919629
"22_LD","22_LD","12",2413760,2414661,"STAR408","LD",117880,71947,94833,62730,95202,118369,90898,66973,86847.5,24701.3020776908,92860.5,21056.9090561744,TRUE,0.00786709422602666,0.00788165448565518,0.00729979142278745,0.00733403832408075,0.00766897699451769,0.0073740762482435,0.00621143415724345,0.00790364099656068,0.00759564461463751,0.000322207748835852,0.00728953209914133,0.000750677705363327,"Negative",0.974816974880821,0.935600039517656,0.85090570366894,1.077665625309,0.959747085844106,0.0940946506187717,100470,0.00610564691920511,0.49,"TRUE",TRUE,"22_LD",TRUE,0.959698941824335,0.959747085844106,0.0940946506187717,0.865652435225334,"22_CACNA1C",TRUE,TRUE,TRUE,TRUE,159,TRUE,-7.46297222122811,-7.62780200292858,-7.29814243952763,0.363014150307168,0.46768100550739,0.320006363215215
"220_FBDHS","220_FBDHS","16",6982102,6982983,"STAR408","FBDHS",26340,29576,49688,24433,27222,82911,1604,10812,32509.25,11647.5872573107,30637.25,36424.254807065,TRUE,0.00175815000828184,0.00324022112392473,0.00382491341682939,0.00285680921415347,0.00219311773650548,0.00516523806734988,0.000109947105120468,0.001276280705283,0.00292002344079736,0.00087088046187732,0.00218614590356471,0.0021612877994756,"Negative",1.2474008054914,1.59410048567718,0.0287449918831383,0.446750416149574,0.829249174800323,0.718090189608736,44624,0.00271202596161772,0.45,"TRUE",FALSE,"220_FBDHS",TRUE,0.748674093851707,0.829249174800323,0.718090189608736,0.111158985191587,"220_FBDHS",TRUE,TRUE,TRUE,TRUE,119,TRUE,-8.68725152386393,-8.79520218155277,-8.57930086617508,-0.150143070984642,-0.19343340293663,0.5766902211832
"221_FBDHS","221_FBDHS","16",6983017,6983897,"STAR408","FBDHS",362,8938,13160,11361,480,576,105,3664,8455.25,5666.0332611684,1206.25,1651.05428438922,TRUE,2.45018447623445e-05,0.000979479066399696,0.00101329875736244,0.00132858666604346,3.90219983801103e-05,3.62208745054975e-05,7.5199645384316e-06,0.000432770593959255,0.000836466583641983,0.000563675763944113,0.000128883357845824,0.000203091051215596,"Negative",1.59261470957,0.0369797331541099,0.00742127085797054,0.325737571375792,0.490688321239467,0.748520549721603,7037,0.000427958509466491,0.44,"TRUE",TRUE,"221_FBDHS",TRUE,0.154080701328993,0.490688321239467,0.748520549721603,-0.257832228482136,"221_FBDHS",FALSE,TRUE,TRUE,FALSE,13,FALSE,-10.4799006842353,-10.6461603162221,-10.3136410522486,-2.44174570859948,-3.14576742318413,0.999171741616041
"222_FBDHS","222_FBDHS","16",6993389,6994318,"STAR408","FBDHS",4636,9676,14079,11012,290,855,115,9862,9850.75,3934.91866709678,2780.5,4731.54918252644,TRUE,0.000309728276777216,0.00106032157238155,0.00108403555850266,0.00128778574275013,2.37173020132036e-05,5.36010384309676e-05,8.20326767773805e-06,0.00116417457688939,0.000935467787602888,0.000429472050720869,0.000312424046252824,0.000568146161389212,"Negative",0.0765745454692958,0.0505516815154258,0.00756734187674519,0.904012630550822,0.259676549853072,0.430498777467092,15008,0.000912336131013766,0.44,"TRUE",TRUE,"222_FBDHS",TRUE,0.333976274109237,0.259676549853072,0.430498777467092,-0.17082222761402,"222_FBDHS",FALSE,TRUE,TRUE,FALSE,42,TRUE,-10.3154477483175,-10.4720413466384,-10.1588541499965,-1.32875913397927,-1.71187654070983,0.956540288623638
